"unit_id","transition_id","code_id","model","repeat","value","direction","facet","evidence","flag","ambiguity_reason","code_family","cosmetic_split"
"ANT-RSP-v2-1-0089","ANT-RSP-v2-0_v2-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0090","ANT-RSP-v2-0_v2-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0090","ANT-RSP-v2-0_v2-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0090","ANT-RSP-v2-0_v2-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0090","ANT-RSP-v2-0_v2-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0090","ANT-RSP-v2-0_v2-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0090","ANT-RSP-v2-0_v2-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0090","ANT-RSP-v2-0_v2-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0090","ANT-RSP-v2-0_v2-1","C09","claude-sonnet-5","1","1","NA","NA","Cyber Operations: The ability to significantly enhance or automate sophisticated destructive cyber attacks, including but not limited to discovering novel zero-day exploit chains, developing complex malware, or orchestrating extensive hard-to-detect network intrusions.","clear","NA","content","false"
"ANT-RSP-v2-1-0090","ANT-RSP-v2-0_v2-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0090","ANT-RSP-v2-0_v2-1","C12","claude-sonnet-5","1","1","NA","NA","Cyber Operations: The ability to significantly enhance or automate sophisticated destructive cyber attacks, including but not limited to discovering novel zero-day exploit chains, developing complex malware, or orchestrating extensive hard-to-detect network intrusions.","clear","NA","content","false"
"ANT-RSP-v2-1-0090","ANT-RSP-v2-0_v2-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0090","ANT-RSP-v2-0_v2-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0090","ANT-RSP-v2-0_v2-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0090","ANT-RSP-v2-0_v2-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0091","ANT-RSP-v2-0_v2-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0091","ANT-RSP-v2-0_v2-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0091","ANT-RSP-v2-0_v2-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0091","ANT-RSP-v2-0_v2-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0091","ANT-RSP-v2-0_v2-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0091","ANT-RSP-v2-0_v2-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0091","ANT-RSP-v2-0_v2-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0091","ANT-RSP-v2-0_v2-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0091","ANT-RSP-v2-0_v2-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0091","ANT-RSP-v2-0_v2-1","C12","claude-sonnet-5","1","1","NA","NA","engaging with experts in cyber operations to assess the potential for frontier models to both enhance and mitigate cyber threats","clear","NA","content","false"
"ANT-RSP-v2-1-0091","ANT-RSP-v2-0_v2-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0091","ANT-RSP-v2-0_v2-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0091","ANT-RSP-v2-0_v2-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0091","ANT-RSP-v2-0_v2-1","C16","claude-sonnet-5","1","1","NA","NA","considering the implementation of tiered access controls or phased deployments for models with advanced cyber capabilities","clear","NA","content","false"
"ANT-RSP-v2-1-0092","ANT-RSP-v2-0_v2-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0092","ANT-RSP-v2-0_v2-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0092","ANT-RSP-v2-0_v2-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0092","ANT-RSP-v2-0_v2-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0092","ANT-RSP-v2-0_v2-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0092","ANT-RSP-v2-0_v2-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0092","ANT-RSP-v2-0_v2-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0092","ANT-RSP-v2-0_v2-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0092","ANT-RSP-v2-0_v2-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0092","ANT-RSP-v2-0_v2-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0092","ANT-RSP-v2-0_v2-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0092","ANT-RSP-v2-0_v2-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0092","ANT-RSP-v2-0_v2-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0092","ANT-RSP-v2-0_v2-1","C16","claude-sonnet-5","1","1","NA","NA","We will conduct either pre- or post-deployment testing, including specialized evaluations.","clear","NA","content","false"
"ANT-RSP-v2-1-0093","ANT-RSP-v2-0_v2-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0093","ANT-RSP-v2-0_v2-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0093","ANT-RSP-v2-0_v2-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0093","ANT-RSP-v2-0_v2-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0093","ANT-RSP-v2-0_v2-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0093","ANT-RSP-v2-0_v2-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0093","ANT-RSP-v2-0_v2-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0093","ANT-RSP-v2-0_v2-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0093","ANT-RSP-v2-0_v2-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0093","ANT-RSP-v2-0_v2-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0093","ANT-RSP-v2-0_v2-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0093","ANT-RSP-v2-0_v2-1","C14","claude-sonnet-5","1","1","NA","NA","We hope to publish updates approximately every 6 months.","clear","NA","content","false"
"ANT-RSP-v2-1-0093","ANT-RSP-v2-0_v2-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0093","ANT-RSP-v2-0_v2-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0094","ANT-RSP-v2-0_v2-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0094","ANT-RSP-v2-0_v2-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0094","ANT-RSP-v2-0_v2-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0094","ANT-RSP-v2-0_v2-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0094","ANT-RSP-v2-0_v2-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0094","ANT-RSP-v2-0_v2-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0094","ANT-RSP-v2-0_v2-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0094","ANT-RSP-v2-0_v2-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0094","ANT-RSP-v2-0_v2-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0094","ANT-RSP-v2-0_v2-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0094","ANT-RSP-v2-0_v2-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0094","ANT-RSP-v2-0_v2-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0094","ANT-RSP-v2-0_v2-1","C15","claude-sonnet-5","1","1","NA","NA","We recognize the potential risks of highly persuasive AI models.","clear","NA","content","false"
"ANT-RSP-v2-1-0094","ANT-RSP-v2-0_v2-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0095","ANT-RSP-v2-0_v2-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0095","ANT-RSP-v2-0_v2-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0095","ANT-RSP-v2-0_v2-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0095","ANT-RSP-v2-0_v2-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0095","ANT-RSP-v2-0_v2-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0095","ANT-RSP-v2-0_v2-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0095","ANT-RSP-v2-0_v2-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0095","ANT-RSP-v2-0_v2-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0095","ANT-RSP-v2-0_v2-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0095","ANT-RSP-v2-0_v2-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0095","ANT-RSP-v2-0_v2-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0095","ANT-RSP-v2-0_v2-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0095","ANT-RSP-v2-0_v2-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0095","ANT-RSP-v2-0_v2-1","C16","claude-sonnet-5","1","1","NA","NA","based on commissioned research reports, discussions with domain experts, input from expert forecasters, public research, conversations with other industry actors through the Frontier Model Forum, and internal discussions","clear","NA","content","false"
"ANT-RSP-v2-1-0096","ANT-RSP-v2-0_v2-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0096","ANT-RSP-v2-0_v2-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0096","ANT-RSP-v2-0_v2-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0096","ANT-RSP-v2-0_v2-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0096","ANT-RSP-v2-0_v2-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0096","ANT-RSP-v2-0_v2-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0096","ANT-RSP-v2-0_v2-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0096","ANT-RSP-v2-0_v2-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0096","ANT-RSP-v2-0_v2-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0096","ANT-RSP-v2-0_v2-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0096","ANT-RSP-v2-0_v2-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0096","ANT-RSP-v2-0_v2-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0096","ANT-RSP-v2-0_v2-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0096","ANT-RSP-v2-0_v2-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0097","ANT-RSP-v2-0_v2-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0097","ANT-RSP-v2-0_v2-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0097","ANT-RSP-v2-0_v2-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0097","ANT-RSP-v2-0_v2-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0097","ANT-RSP-v2-0_v2-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0097","ANT-RSP-v2-0_v2-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0097","ANT-RSP-v2-0_v2-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0097","ANT-RSP-v2-0_v2-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0097","ANT-RSP-v2-0_v2-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0097","ANT-RSP-v2-0_v2-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0097","ANT-RSP-v2-0_v2-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0097","ANT-RSP-v2-0_v2-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0097","ANT-RSP-v2-0_v2-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0097","ANT-RSP-v2-0_v2-1","C16","claude-sonnet-5","1","1","NA","NA","We will routinely test models to determine whether their capabilities fall sufficiently far below the Capability Thresholds such that we are confident that the ASL-2 Standard remains appropriate.","clear","NA","content","false"
"ANT-RSP-v2-1-0098","ANT-RSP-v2-0_v2-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0098","ANT-RSP-v2-0_v2-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0098","ANT-RSP-v2-0_v2-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0098","ANT-RSP-v2-0_v2-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0098","ANT-RSP-v2-0_v2-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0098","ANT-RSP-v2-0_v2-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0098","ANT-RSP-v2-0_v2-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0098","ANT-RSP-v2-0_v2-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0098","ANT-RSP-v2-0_v2-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0098","ANT-RSP-v2-0_v2-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0098","ANT-RSP-v2-0_v2-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0098","ANT-RSP-v2-0_v2-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0098","ANT-RSP-v2-0_v2-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0098","ANT-RSP-v2-0_v2-1","C16","claude-sonnet-5","1","1","NA","NA","We will first conduct preliminary assessments (on both new and existing models, as needed) to determine whether a more comprehensive evaluation is needed.","clear","NA","content","false"
"ANT-RSP-v2-1-0099","ANT-RSP-v2-0_v2-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0099","ANT-RSP-v2-0_v2-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0099","ANT-RSP-v2-0_v2-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0099","ANT-RSP-v2-0_v2-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0099","ANT-RSP-v2-0_v2-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0099","ANT-RSP-v2-0_v2-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0099","ANT-RSP-v2-0_v2-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0099","ANT-RSP-v2-0_v2-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0099","ANT-RSP-v2-0_v2-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0099","ANT-RSP-v2-0_v2-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0099","ANT-RSP-v2-0_v2-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0099","ANT-RSP-v2-0_v2-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0099","ANT-RSP-v2-0_v2-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0099","ANT-RSP-v2-0_v2-1","C16","claude-sonnet-5","1","1","NA","NA","The purpose of this preliminary assessment is to identify whether the model is notably more capable than the last model that underwent a comprehensive assessment.","clear","NA","content","false"
"ANT-RSP-v2-1-0100","ANT-RSP-v2-0_v2-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0100","ANT-RSP-v2-0_v2-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0100","ANT-RSP-v2-0_v2-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0100","ANT-RSP-v2-0_v2-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0100","ANT-RSP-v2-0_v2-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0100","ANT-RSP-v2-0_v2-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0100","ANT-RSP-v2-0_v2-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0100","ANT-RSP-v2-0_v2-1","C09","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0100","ANT-RSP-v2-0_v2-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0100","ANT-RSP-v2-0_v2-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0100","ANT-RSP-v2-0_v2-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0100","ANT-RSP-v2-0_v2-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0100","ANT-RSP-v2-0_v2-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0100","ANT-RSP-v2-0_v2-1","C16","claude-sonnet-5","1","1","NA","NA","The term ""notably more capable"" is operationalized as at least one of the following:","clear","NA","content","false"
"ANT-RSP-v2-1-0101","ANT-RSP-v2-0_v2-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0101","ANT-RSP-v2-0_v2-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0101","ANT-RSP-v2-0_v2-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0101","ANT-RSP-v2-0_v2-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0101","ANT-RSP-v2-0_v2-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0101","ANT-RSP-v2-0_v2-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0101","ANT-RSP-v2-0_v2-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0101","ANT-RSP-v2-0_v2-1","C09","claude-sonnet-5","1","1","NA","NA","The model is notably more performant on automated tests in risk-relevant domains (defined as 4x or more in Effective Compute).","clear","NA","content","false"
"ANT-RSP-v2-1-0101","ANT-RSP-v2-0_v2-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0101","ANT-RSP-v2-0_v2-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0101","ANT-RSP-v2-0_v2-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0101","ANT-RSP-v2-0_v2-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0101","ANT-RSP-v2-0_v2-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0101","ANT-RSP-v2-0_v2-1","C16","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0102","ANT-RSP-v2-0_v2-1","C01","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0102","ANT-RSP-v2-0_v2-1","C03","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0102","ANT-RSP-v2-0_v2-1","C04","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0102","ANT-RSP-v2-0_v2-1","C05","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0102","ANT-RSP-v2-0_v2-1","C06","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0102","ANT-RSP-v2-0_v2-1","C07","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","change","false"
"ANT-RSP-v2-1-0102","ANT-RSP-v2-0_v2-1","C08","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0102","ANT-RSP-v2-0_v2-1","C09","claude-sonnet-5","1","1","NA","NA","Six months' worth of finetuning and other capability elicitation methods have accumulated.","clear","NA","content","false"
"ANT-RSP-v2-1-0102","ANT-RSP-v2-0_v2-1","C11","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0102","ANT-RSP-v2-0_v2-1","C12","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0102","ANT-RSP-v2-0_v2-1","C13","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0102","ANT-RSP-v2-0_v2-1","C14","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
"ANT-RSP-v2-1-0102","ANT-RSP-v2-0_v2-1","C15","claude-sonnet-5","1","0","NA","NA","NONE","clear","NA","content","false"
